,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
0,0.9999587517014938,1.0,1.0,2011-08-03 00:00:00 0.0,"天通苑轻轨站, 立汤路, 东小口镇, 昌平区, 北京市, 102218, 中国",40.06569397942276,116.40601052163673
1,1.2499484396268672e-06,1.0,26.0,2011-08-03 00:00:00 0.0,"气象站 Meteorology Station, Eastern Steps, 石笋矼, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.13437125,118.163424
2,1.2499484396268672e-06,1.0,20.0,2011-08-03 00:00:00 0.0,"G205, 寨西, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.063720448901094,118.16670596071422
3,1.2499484396268672e-06,1.0,21.0,2011-08-03 00:00:00 0.0,"寨西, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.056776,118.162225
4,1.2499484396268672e-06,1.0,22.0,2011-08-03 00:00:00 0.0,"换乘中心 Tangkou Long distance bus station, G205, 寨西, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.067813083333334,118.1701695
5,1.2499484396268672e-06,1.0,23.0,2011-08-03 00:00:00 0.0,"停车场, Z103, 观瀑亭, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.122440380952387,118.18822459285713
6,1.2499484396268672e-06,1.0,24.0,2011-08-03 00:00:00 0.0,"Harp Pine, Stone Bamboo Ridge, 石笋矼, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.143325336492676,118.16909604442536
7,1.2499484396268672e-06,1.0,25.0,2011-08-03 00:00:00 0.0,"黄山, Eastern Steps, 石笋矼, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.140051142857146,118.16758257142858
8,1.2499484396268672e-06,1.0,27.0,2011-08-03 00:00:00 0.0,"黄山国家风景名胜区, Bridge, 飞来石 Fly Over Rock, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.1306417055376,118.1618271809975
9,1.2499484396268672e-06,1.0,2.0,2011-08-03 00:00:00 0.0,"1+1大厦, 海淀西街, 中关村, 稻香园南社区, 海淀区, 北京市, 100080, 中国",39.97926219266989,116.30347638354628
10,1.2499484396268672e-06,1.0,28.0,2011-08-03 00:00:00 0.0,"百步云梯, Western Steps, 莲花亭, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.129063282785964,118.16289528360235
11,1.2499484396268672e-06,1.0,29.0,2011-08-03 00:00:00 0.0,"莲花亭, Western Steps, 莲花亭, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.125992015580103,118.16496030840948
12,1.2499484396268672e-06,1.0,30.0,2011-08-03 00:00:00 0.0,"玉屏楼宾馆, Western Steps, 莲花亭, 黄山市区, 黄山市 / Huangshan, 安徽省, 中国",30.125491801526252,118.16888600515041
13,1.2499484396268672e-06,1.0,31.0,2011-08-03 00:00:00 0.0,"秦陵北路, 代王街办, 临潼区 (Chang'an), 西安市, 陕西省, 中国",34.391476399999995,109.28110026666668
14,1.2499484396268672e-06,1.0,32.0,2011-08-03 00:00:00 0.0,"大雁塔小学, 翠华路, 曲江, 小寨路, 雁塔区 (Yanta), 西安市, 陕西省, 710061, 中国",34.222232,108.95200866666669
15,1.2499484396268672e-06,1.0,33.0,2011-08-03 00:00:00 0.0,"大慈恩寺, Yanta Road, 曲江, 大雁塔, 雁塔区 (Yanta), 西安市, 陕西省, 710061, 中国",34.22122220320513,108.95915850168566
16,1.2499484396268672e-06,1.0,19.0,2011-08-03 00:00:00 0.0,"天创世缘, 来广营乡, 朝阳区 / Chaoyang, 北京市, 100101, 中国",40.02071775,116.40182358333334
