	Date	StateId	AvgLat	AvgLon	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
0	2008-11-01	1.0	40.069727688444814	116.33072805303152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6818491749624982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2008-11-01	2.0	40.07492589999999	116.34170590000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3181508250375017	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2008-11-01	3.0	40.013977642858336	116.30639590157443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2008-11-01	4.0	39.9033855	116.41993166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2008-11-01	5.0	39.97456264070807	116.33215815630247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	2008-11-01	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	2008-11-02	3.0	40.013977642858336	116.30639590157443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
7	2008-11-02	7.0	40.01799077777778	116.30755988888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
8	2008-11-02	8.0	40.00404102089198	116.31285346850404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
9	2008-11-02	9.0	39.99968177777778	116.31835944444443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.18178099004500206	0.0	0.0	0.0
10	2008-11-02	10.0	40.0057330670259	116.31628551118621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818219009954998	0.0	0.0	0.0
11	2008-11-03	3.0	40.013977642858336	116.30639590157443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7647370278856337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
12	2008-11-03	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2352629721143664	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
13	2008-11-04	3.0	40.013977642858336	116.30639590157443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
14	2008-11-04	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.9803529411764705	0.17388468562483694	1.0	1.0	0.65	0.0	0.0	0.4821084208270838	0.0	0.0	0.0
15	2008-11-04	11.0	39.98085811640811	116.32704945798321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01789157917291622	1.0	0.0	0.0
16	2008-11-04	12.0	39.97530593353264	116.31304220343496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01964705882352941	0.8261153143751631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	2008-11-04	13.0	39.974563	116.32765222222221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	1.0	1.0	0.5	0.0	0.0	0.0
18	2008-11-05	3.0	40.013977642858336	116.30639590157443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
19	2008-11-05	5.0	39.97456264070807	116.33215815630247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545888449474976	0.0	0.0	0.0	0.0
20	2008-11-05	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.04541115505250239	0.0	0.0	0.0	0.0
21	2008-11-06	3.0	40.013977642858336	116.30639590157443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
22	2008-11-06	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6222666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
23	2008-11-06	12.0	39.97530593353264	116.31304220343496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3777333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	2008-11-07	3.0	40.013977642858336	116.30639590157443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	2008-11-07	6.0	39.97873422238382	116.32694717841339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.9297894736842105	0.49126315789473685	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0
26	2008-11-07	14.0	39.98299603596908	116.3285829107877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07021052631578947	0.5087368421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	2008-11-07	15.0	39.951158590909095	116.33190159090911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
28	2008-11-08	3.0	40.013977642858336	116.30639590157443	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	2008-11-08	6.0	39.97873422238382	116.32694717841339	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	2008-11-08	16.0	40.00911112320929	116.31650067371345	0.6190000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	2008-11-08	17.0	39.98369508333334	116.31001241666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	2008-11-08	18.0	39.97978745454546	116.31062636363639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.16006719462443006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	2008-11-08	19.0	39.9594863125	116.35716668749997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83993280537557	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
