,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
0,0.07142857142857142,9.0,1.0,2009-03-05 00:00:00 19.0,"门头沟区, 门头沟区 / Mentougou, 中国",39.96719396958096,116.1011769137
1,0.07142857142857142,9.0,2.0,2009-03-05 00:00:00 19.0,"知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.975271651168825,116.32548047044952
2,0.07142857142857142,9.0,3.0,2009-03-05 00:00:00 19.0,"大钟寺东路, 新科祥园, 海淀路社区, 海淀区, 100081, 中国",39.97360273499279,116.33208719974749
3,0.07142857142857142,9.0,4.0,2009-03-05 00:00:00 19.0,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97501025,116.31308675
4,0.07142857142857142,9.0,5.0,2009-03-05 00:00:00 19.0,"量子芯座, 知春路, 五道口, 海淀路社区, 海淀区, 100081, 中国",39.975397,116.338577
5,0.07142857142857142,9.0,6.0,2009-03-05 00:00:00 19.0,"北三环中路, 西城区, 100032, 中国",39.96581728698247,116.36333712100456
6,0.07142857142857142,9.0,7.0,2009-03-05 00:00:00 19.0,"老古城, 石景山路, 石景山区, 100043, 中国",39.906212714285715,116.173817
7,0.07142857142857142,9.0,8.0,2009-03-05 00:00:00 19.0,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97478049523809,116.32992867619049
8,0.07142857142857142,9.0,9.0,2009-03-05 00:00:00 19.0,"三家店, 石门路, 门头沟区, 门头沟区 / Mentougou, 中国",39.960544180555566,116.10428587037035
9,0.07142857142857142,9.0,10.0,2009-03-05 00:00:00 19.0,"阜石路, 黑石头村, 石景山区, 100043, 中国",39.923219461538466,116.16250353846156
10,0.07142857142857142,9.0,11.0,2009-03-05 00:00:00 19.0,"海淀区, 100088, 中国",39.96655284615385,116.35923515384614
11,0.07142857142857142,9.0,12.0,2009-03-05 00:00:00 19.0,"海淀区, 100082, 中国",39.95495342857142,116.34868457142856
12,0.07142857142857142,9.0,13.0,2009-03-05 00:00:00 19.0,"G109, 克勤峪, 黑石头村, 石景山区, 中国",39.95031145714287,116.1238110642857
13,0.07142857142857142,9.0,14.0,2009-03-05 00:00:00 19.0,"稻香园南社区, 海淀区, 100048, 中国",39.93904857035454,116.30005775017034
,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
0,0.07142857142857142,9.0,1.0,2009-03-05 00:00:00 20.0,"门头沟区, 门头沟区 / Mentougou, 中国",39.96719396958096,116.1011769137
1,0.07142857142857142,9.0,2.0,2009-03-05 00:00:00 20.0,"知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.975271651168825,116.32548047044952
2,0.07142857142857142,9.0,3.0,2009-03-05 00:00:00 20.0,"大钟寺东路, 新科祥园, 海淀路社区, 海淀区, 100081, 中国",39.97360273499279,116.33208719974749
3,0.07142857142857142,9.0,4.0,2009-03-05 00:00:00 20.0,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97501025,116.31308675
4,0.07142857142857142,9.0,5.0,2009-03-05 00:00:00 20.0,"量子芯座, 知春路, 五道口, 海淀路社区, 海淀区, 100081, 中国",39.975397,116.338577
5,0.07142857142857142,9.0,6.0,2009-03-05 00:00:00 20.0,"北三环中路, 西城区, 100032, 中国",39.96581728698247,116.36333712100456
6,0.07142857142857142,9.0,7.0,2009-03-05 00:00:00 20.0,"老古城, 石景山路, 石景山区, 100043, 中国",39.906212714285715,116.173817
7,0.07142857142857142,9.0,8.0,2009-03-05 00:00:00 20.0,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97478049523809,116.32992867619049
8,0.07142857142857142,9.0,9.0,2009-03-05 00:00:00 20.0,"三家店, 石门路, 门头沟区, 门头沟区 / Mentougou, 中国",39.960544180555566,116.10428587037035
9,0.07142857142857142,9.0,10.0,2009-03-05 00:00:00 20.0,"阜石路, 黑石头村, 石景山区, 100043, 中国",39.923219461538466,116.16250353846156
10,0.07142857142857142,9.0,11.0,2009-03-05 00:00:00 20.0,"海淀区, 100088, 中国",39.96655284615385,116.35923515384614
11,0.07142857142857142,9.0,12.0,2009-03-05 00:00:00 20.0,"海淀区, 100082, 中国",39.95495342857142,116.34868457142856
12,0.07142857142857142,9.0,13.0,2009-03-05 00:00:00 20.0,"G109, 克勤峪, 黑石头村, 石景山区, 中国",39.95031145714287,116.1238110642857
13,0.07142857142857142,9.0,14.0,2009-03-05 00:00:00 20.0,"稻香园南社区, 海淀区, 100048, 中国",39.93904857035454,116.30005775017034
,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
