	(14-15)-1.0	(14-15)-2.0	(14-15)-3.0	(14-15)-4.0	(14-15)-11.0	(14-15)-12.0	(14-15)-13.0	(14-15)-24.0	(14-15)-25.0	(14-15)-27.0	(14-15)-28.0	(14-15)-46.0	(14-15)-47.0	(14-15)-49.0	(14-15)-51.0	(14-15)-58.0	(14-15)-62.0	(14-15)-66.0	(14-15)-14.0	(14-15)-23.0	(14-15)-79.0	(14-15)-80.0	(14-15)-85.0	(14-15)-88.0	(14-15)-89.0	(14-15)-96.0	(14-15)-102.0	(14-15)-103.0	(14-15)-104.0	(14-15)-105.0	(14-15)-52.0	(14-15)-101.0	(14-15)-114.0	(14-15)-148.0	(14-15)-166.0	(14-15)-187.0	(14-15)-200.0	(14-15)-201.0	(14-15)-204.0	(14-15)-217.0	(14-15)-18.0	(14-15)-19.0	(14-15)-253.0	(14-15)-269.0	(14-15)-272.0	(14-15)-298.0	(14-15)-55.0	(14-15)-304.0	(14-15)-318.0	(14-15)-323.0	(14-15)-324.0	(14-15)-326.0	(14-15)-327.0	(14-15)-77.0	(14-15)-5.0	(14-15)-366.0	(14-15)-371.0	(14-15)-372.0	(14-15)-373.0	(14-15)-94.0	(14-15)-384.0	(14-15)-387.0	(14-15)-388.0	(14-15)-391.0	(14-15)-414.0	(14-15)-63.0	(14-15)-444.0	(14-15)-445.0	(14-15)-459.0	(14-15)-386.0	(14-15)-470.0	(14-15)-484.0	(14-15)-485.0	(14-15)-486.0	(14-15)-504.0	(14-15)-517.0	(14-15)-518.0	(14-15)-519.0
1.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
2.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
3.0	1.4491157495696187e-06	1.4491157495696187e-06	0.9829786864055593	0.01691118079747745	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06	1.4491157495696187e-06
4.0	6.518649857241548e-06	6.518649857241548e-06	0.4237122407207006	0.5757923418901458	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06	6.518649857241548e-06
11.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
12.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
13.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
24.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
25.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
27.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
