,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
0,0.9999918182487599,2.0,2.0,2008-07-01 00:00:00 21.0,"中国石油, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97557652313123,116.32987442300151
1,4.5454173556761826e-07,2.0,1.0,2008-07-01 00:00:00 21.0,"北青云路, 中关村, 海淀路社区, 海淀区, 100098, 中国",39.97214746060814,116.32540981243844
2,4.5454173556761826e-07,2.0,11.0,2008-07-01 00:00:00 21.0,"中国科学院数学研究所, 中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.9837899,116.3262483
3,4.5454173556761826e-07,2.0,18.0,2008-07-01 00:00:00 21.0,"飘亮阳光广场, 北湖渠村, 朝阳区 / Chaoyang, 北京市, 100012, 中国",39.99984667586208,116.40713005862068
4,4.5454173556761826e-07,2.0,17.0,2008-07-01 00:00:00 21.0,"王庄路, 五道口, 后八家, 海淀区, 100083, 中国",39.99468312407408,116.33379667453706
5,4.5454173556761826e-07,2.0,16.0,2008-07-01 00:00:00 21.0,"成府路, 五道口, 后八家, 海淀区, 100086, 中国",39.99166829999999,116.33173075
6,4.5454173556761826e-07,2.0,15.0,2008-07-01 00:00:00 21.0,"五道口, 海淀路社区, 海淀区, 100190, 中国",39.979611066666656,116.3322644
7,4.5454173556761826e-07,2.0,14.0,2008-07-01 00:00:00 21.0,"海淀路社区, 海淀区, 100081, 中国",39.97427661428571,116.3406747
8,4.5454173556761826e-07,2.0,13.0,2008-07-01 00:00:00 21.0,"知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97540723853586,116.32585503796606
9,4.5454173556761826e-07,2.0,12.0,2008-07-01 00:00:00 21.0,"时代之光名苑-1号楼, 45号院1号, 西直门北大街, 西城区, 100032, 中国",39.94755994999999,116.3482662
10,4.5454173556761826e-07,2.0,10.0,2008-07-01 00:00:00 21.0,"北京市朝阳外国语学校, 北辰东路, 天创世缘, 来广营乡, 朝阳区 / Chaoyang, 北京市, 100101, 中国",39.9985116,116.39672785
11,4.5454173556761826e-07,2.0,9.0,2008-07-01 00:00:00 21.0,"酒仙桥, 将台乡, 朝阳区 / Chaoyang, 北京市, 100125, 中国",39.956690247826096,116.4816776304348
12,4.5454173556761826e-07,2.0,8.0,2008-07-01 00:00:00 21.0,"东四环中路, 周家庄村, 朝阳区 / Chaoyang, 北京市, 3208, 中国",39.865693812303455,116.48533197126852
13,4.5454173556761826e-07,2.0,7.0,2008-07-01 00:00:00 21.0,"奇幻海洋馆, 金蝉北路, 官庄村, 朝阳区 / Chaoyang, 北京市, 3208, 中国",39.86637205087808,116.4883774115554
14,4.5454173556761826e-07,2.0,6.0,2008-07-01 00:00:00 21.0,"华侨城大剧院, 金蝉北路, 官庄村, 朝阳区 / Chaoyang, 北京市, 3208, 中国",39.86455382678749,116.49251465452828
15,4.5454173556761826e-07,2.0,5.0,2008-07-01 00:00:00 21.0,"楼梓庄村, 朝阳区 / Chaoyang, 北京市, 3208, 中国",39.86064158638628,116.49374197232004
16,4.5454173556761826e-07,2.0,4.0,2008-07-01 00:00:00 21.0,"红民村, 北三环西路, 中关村, 海淀路社区, 海淀区, 100081, 中国",39.96637941234817,116.32520947105264
17,4.5454173556761826e-07,2.0,3.0,2008-07-01 00:00:00 21.0,"宁波银行, 大屯北路, 天创世缘, 北湖渠村, 朝阳区 / Chaoyang, 北京市, 100101, 中国",40.00414852918518,116.39678961637036
18,4.5454173556761826e-07,2.0,19.0,2008-07-01 00:00:00 21.0,"炎黄艺术馆, 安立路, 天创世缘, 北湖渠村, 朝阳区 / Chaoyang, 北京市, 100012, 中国",39.996547166666666,116.40120220000001
,Probability,StateId,PredState,DateHour,Address,Latitude,Longitude
0,0.8849454889490483,2.0,2.0,2008-07-01 00:00:00 22.0,"中国石油, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97557652313123,116.32987442300151
1,0.1012129850051586,2.0,1.0,2008-07-01 00:00:00 22.0,"北青云路, 中关村, 海淀路社区, 海淀区, 100098, 中国",39.97214746060814,116.32540981243844
2,0.013834569572447152,2.0,13.0,2008-07-01 00:00:00 22.0,"知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97540723853586,116.32585503796606
3,4.3477958414202345e-07,2.0,11.0,2008-07-01 00:00:00 22.0,"中国科学院数学研究所, 中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.9837899,116.3262483
